wavenumber_cm-1,reflectance_%
2280.826000,30.979955
2281.308000,31.002743
2281.790000,31.023791
2282.272000,31.044406
2282.754000,31.062050
2283.236000,31.078315
2283.718000,31.095425
2284.200000,31.110233
2284.682000,31.122485
2285.164000,31.137883
2285.646000,31.152799
2286.128000,31.169632
2286.610000,31.186927
2287.092000,31.204070
2287.574000,31.222386
2288.056000,31.238019
2288.538000,31.253584
2289.020000,31.268293
2289.502000,31.282928
2289.984000,31.299627
2290.466000,31.314367
2290.948000,31.327643
2291.430000,31.342816
2291.912000,31.358879
2292.394000,31.373345
2292.876000,31.390497
2293.358000,31.406127
2293.840000,31.422274
2294.322000,31.438504
2294.804000,31.450529
2295.286000,31.463306
2295.768000,31.476325
2296.250000,31.490269
2296.732000,31.505924
2297.214000,31.518501
2297.696000,31.532592
2298.178000,31.548595
2298.660000,31.564317
2299.142000,31.578782
2299.624000,31.595339
2300.106000,31.610494
2300.588000,31.626225
2301.070000,31.641945
2301.552000,31.654881
2302.034000,31.669658
2302.516000,31.682485
2302.998000,31.694230
2303.480000,31.704771
2303.962000,31.713353
2304.444000,31.722352
2304.926000,31.729587
2305.408000,31.735215
2305.890000,31.738861
2306.372000,31.743871
2306.854000,31.749325
2307.336000,31.755015
2307.818000,31.761863
2308.300000,31.769387
2308.782000,31.779445
2309.264000,31.789742
2309.746000,31.803373
2310.228000,31.819987
2310.710000,31.837525
2311.192000,31.855938
2311.674000,31.873897
2312.156000,31.893366
2312.638000,31.911751
2313.120000,31.930487
2313.602000,31.947169
2314.084000,31.961516
2314.566000,31.974675
2315.048000,31.986000
2315.530000,31.996369
2316.012000,32.004333
2316.494000,32.009974
2316.976000,32.015402
2317.458000,32.016988
2317.940000,32.020544
2318.422000,32.024886
2318.904000,32.030693
2319.386000,32.035584
2319.868000,32.041655
2320.350000,32.047297
2320.832000,32.053761
2321.314000,32.061994
2321.796000,32.069852
2322.278000,32.079270
2322.760000,32.090729
2323.242000,32.103081
2323.724000,32.118888
2324.206000,32.136682
2324.688000,32.156076
2325.170000,32.179509
2325.652000,32.204454
2326.134000,32.228709
2326.616000,32.253154
2327.098000,32.275645
2327.580000,32.298744
2328.062000,32.320743
2328.544000,32.339451
2329.026000,32.356522
2329.508000,32.372462
2329.990000,32.388221
2330.472000,32.402420
2330.954000,32.414321
2331.436000,32.424504
2331.918000,32.434868
2332.400000,32.441295
2332.882000,32.444800
2333.364000,32.447689
2333.846000,32.448951
2334.328000,32.450439
2334.810000,32.448345
2335.292000,32.445209
2335.774000,32.442107
2336.256000,32.436957
2336.738000,32.435026
2337.220000,32.431129
2337.702000,32.426043
2338.184000,32.420090
2338.666000,32.415187
2339.148000,32.412253
2339.630000,32.412802
2340.112000,32.417603
2340.594000,32.425461
2341.076000,32.438634
2341.558000,32.453860
2342.040000,32.471489
2342.522000,32.490624
2343.004000,32.506676
2343.486000,32.526338
2343.968000,32.540538
2344.450000,32.550980
2344.932000,32.557031
2345.414000,32.565062
2345.896000,32.572084
2346.378000,32.577716
2346.860000,32.585103
2347.342000,32.594751
2347.824000,32.606218
2348.306000,32.615102
2348.788000,32.624504
2349.270000,32.633219
2349.752000,32.641132
2350.234000,32.649821
2350.716000,32.654364
2351.198000,32.658665
2351.680000,32.663855
2352.162000,32.671214
2352.644000,32.679611
2353.126000,32.687898
2353.608000,32.699378
2354.090000,32.713718
2354.572000,32.726385
2355.054000,32.734699
2355.536000,32.743037
2356.018000,32.744051
2356.500000,32.744210
2356.982000,32.744003
2357.464000,32.740466
2357.946000,32.741188
2358.428000,32.744308
2358.910000,32.745936
2359.392000,32.753291
2359.874000,32.761617
2360.356000,32.773446
2360.838000,32.786912
2361.320000,32.791877
2361.802000,32.792880
2362.284000,32.791838
2362.766000,32.786049
2363.248000,32.780429
2363.730000,32.773497
2364.212000,32.763002
2364.694000,32.757437
2365.176000,32.755465
2365.658000,32.759193
2366.140000,32.774420
2366.622000,32.793962
2367.104000,32.818772
2367.586000,32.843676
2368.068000,32.865228
2368.550000,32.887935
2369.032000,32.908100
2369.514000,32.923933
2369.996000,32.934214
2370.478000,32.938191
2370.960000,32.936569
2371.442000,32.932593
2371.924000,32.929675
2372.406000,32.928872
2372.888000,32.930489
2373.370000,32.932983
2373.852000,32.937489
2374.334000,32.943198
2374.816000,32.951727
2375.298000,32.960111
2375.780000,32.971674
2376.262000,32.984441
2376.744000,32.998874
2377.226000,33.013247
2377.708000,33.027836
2378.190000,33.041507
2378.672000,33.055532
2379.154000,33.069707
2379.636000,33.083000
2380.118000,33.096806
2380.600000,33.110630
2381.082000,33.124693
2381.564000,33.137561
2382.046000,33.150201
2382.528000,33.165014
2383.010000,33.179261
2383.492000,33.193008
2383.974000,33.204292
2384.456000,33.217798
2384.938000,33.228382
2385.420000,33.238051
2385.902000,33.247063
2386.384000,33.254642
2386.866000,33.261205
2387.348000,33.265161
2387.830000,33.268500
2388.312000,33.269239
2388.794000,33.270427
2389.276000,33.268660
2389.758000,33.267097
2390.240000,33.263031
2390.722000,33.257106
2391.204000,33.255859
2391.686000,33.252457
2392.168000,33.251184
2392.650000,33.248904
2393.132000,33.248006
2393.614000,33.246370
2394.096000,33.245340
2394.578000,33.243151
2395.060000,33.240040
2395.542000,33.236884
2396.024000,33.231944
2396.506000,33.227803
2396.988000,33.221798
2397.470000,33.216682
2397.952000,33.212934
2398.434000,33.207567
2398.916000,33.203189
2399.398000,33.197935
2399.880000,33.195676
2400.362000,33.190625
2400.844000,33.184694
2401.326000,33.176117
2401.808000,33.168266
2402.290000,33.161276
2402.772000,33.153216
2403.254000,33.145145
2403.736000,33.137744
2404.218000,33.131011
2404.700000,33.122531
2405.182000,33.114031
2405.664000,33.105829
2406.146000,33.097120
2406.628000,33.089533
2407.110000,33.080625
2407.592000,33.071676
2408.074000,33.062134
2408.556000,33.053493
2409.038000,33.045657
2409.520000,33.038114
2410.002000,33.031563
2410.484000,33.025779
2410.966000,33.020392
2411.448000,33.015587
2411.930000,33.009867
2412.412000,33.002639
2412.894000,32.994934
2413.376000,32.986743
2413.858000,32.978757
2414.340000,32.968171
2414.822000,32.955077
2415.304000,32.943698
2415.786000,32.931589
2416.268000,32.918490
2416.750000,32.904310
2417.232000,32.890388
2417.714000,32.878490
2418.196000,32.868244
2418.678000,32.857417
2419.160000,32.846951
2419.642000,32.835285
2420.124000,32.822476
2420.606000,32.810880
2421.088000,32.797944
2421.570000,32.785006
2422.052000,32.773902
2422.534000,32.762125
2423.016000,32.750023
2423.498000,32.738978
2423.980000,32.727618
2424.462000,32.717265
2424.944000,32.706982
2425.426000,32.697888
2425.908000,32.688157
2426.390000,32.675280
2426.872000,32.663620
2427.354000,32.651961
2427.836000,32.638573
2428.318000,32.624027
2428.800000,32.610163
2429.282000,32.597240
2429.764000,32.584090
2430.246000,32.571834
2430.728000,32.556962
2431.210000,32.542905
2431.692000,32.528777
2432.174000,32.517352
2432.656000,32.505616
2433.138000,32.492882
2433.620000,32.481562
2434.102000,32.468712
2434.584000,32.454953
2435.066000,32.441329
2435.548000,32.429310
2436.030000,32.415779
2436.512000,32.402503
2436.994000,32.388061
2437.476000,32.372468
2437.958000,32.358683
2438.440000,32.343434
2438.922000,32.330097
2439.404000,32.314184
2439.886000,32.298627
2440.368000,32.282303
2440.850000,32.266744
2441.332000,32.251061
2441.814000,32.235825
2442.296000,32.222433
2442.778000,32.206647
2443.260000,32.192686
2443.742000,32.178784
2444.224000,32.165768
2444.706000,32.153118
2445.188000,32.139043
2445.670000,32.125092
2446.152000,32.111231
2446.634000,32.098515
2447.116000,32.085438
2447.598000,32.072350
2448.080000,32.058432
2448.562000,32.046310
2449.044000,32.033847
2449.526000,32.019921
2450.008000,32.006675
2450.490000,31.992181
2450.972000,31.976898
2451.454000,31.960941
2451.936000,31.946111
2452.418000,31.930072
2452.900000,31.914134
2453.382000,31.897402
2453.864000,31.881469
2454.346000,31.863495
2454.828000,31.847423
2455.310000,31.833731
2455.792000,31.817181
2456.274000,31.800785
2456.756000,31.784415
2457.238000,31.769060
2457.720000,31.755084
2458.202000,31.739692
2458.684000,31.725065
2459.166000,31.709573
2459.648000,31.693496
2460.130000,31.677599
2460.612000,31.662605
2461.094000,31.647724
2461.576000,31.633256
2462.058000,31.618494
2462.540000,31.601490
2463.022000,31.584180
2463.504000,31.566647
2463.986000,31.549590
2464.468000,31.531844
2464.950000,31.511299
2465.432000,31.491471
2465.914000,31.472367
2466.396000,31.452826
2466.878000,31.434849
2467.360000,31.418893
2467.842000,31.402751
2468.324000,31.386083
2468.806000,31.369726
2469.288000,31.354390
2469.770000,31.340273
2470.252000,31.326609
2470.734000,31.313176
2471.216000,31.299258
2471.698000,31.283178
2472.180000,31.267393
2472.662000,31.253815
2473.144000,31.241547
2473.626000,31.227997
2474.108000,31.213924
2474.590000,31.198212
2475.072000,31.182298
2475.554000,31.164308
2476.036000,31.146059
2476.518000,31.127531
2477.000000,31.110428
2477.482000,31.091833
2477.964000,31.073331
2478.446000,31.054075
2478.928000,31.036178
2479.410000,31.021058
2479.892000,31.008118
2480.374000,30.995319
2480.856000,30.982632
2481.338000,30.968261
2481.820000,30.953515
2482.302000,30.939974
2482.784000,30.925733
2483.266000,30.909891
2483.748000,30.894428
2484.230000,30.878284
2484.712000,30.861984
2485.194000,30.844532
2485.676000,30.828083
2486.158000,30.811254
2486.640000,30.797039
2487.122000,30.782886
2487.604000,30.766294
2488.086000,30.748083
2488.568000,30.729708
2489.050000,30.712795
2489.532000,30.692672
2490.014000,30.672633
2490.496000,30.653042
2490.978000,30.637673
2491.460000,30.621881
2491.942000,30.605163
2492.424000,30.587762
2492.906000,30.569818
2493.388000,30.553650
2493.870000,30.537981
2494.352000,30.521433
2494.834000,30.506111
2495.316000,30.489276
2495.798000,30.473233
2496.280000,30.457262
2496.762000,30.442882
2497.244000,30.430253
2497.726000,30.420240
2498.208000,30.409538
2498.690000,30.396864
2499.172000,30.382317
2499.654000,30.367294
2500.136000,30.350173
2500.618000,30.334265
2501.100000,30.318340
2501.582000,30.301301
2502.064000,30.281640
2502.546000,30.262019
2503.028000,30.243122
2503.510000,30.225758
2503.992000,30.211076
2504.474000,30.197998
2504.956000,30.184503
2505.438000,30.169027
2505.920000,30.153207
2506.402000,30.137583
2506.884000,30.120701
2507.366000,30.105939
2507.848000,30.090834
2508.330000,30.073255
2508.812000,30.056486
2509.294000,30.039539
2509.776000,30.023264
2510.258000,30.006834
2510.740000,29.991670
2511.222000,29.977289
2511.704000,29.960542
2512.186000,29.942710
2512.668000,29.926787
2513.150000,29.910971
2513.632000,29.895627
2514.114000,29.880348
2514.596000,29.864880
2515.078000,29.849582
2515.560000,29.836856
2516.042000,29.825953
2516.524000,29.812544
2517.006000,29.798628
2517.488000,29.785398
2517.970000,29.771896
2518.452000,29.755647
2518.934000,29.738578
2519.416000,29.723372
2519.898000,29.708316
2520.380000,29.693214
2520.862000,29.677798
2521.344000,29.664225
2521.826000,29.651874
2522.308000,29.641666
2522.790000,29.631199
2523.272000,29.619127
2523.754000,29.606826
2524.236000,29.593591
2524.718000,29.580761
2525.200000,29.568120
2525.682000,29.554793
2526.164000,29.542234
2526.646000,29.530468
2527.128000,29.517909
2527.610000,29.507233
2528.092000,29.495144
2528.574000,29.481556
2529.056000,29.469538
2529.538000,29.457031
2530.020000,29.445154
2530.502000,29.431349
2530.984000,29.417971
2531.466000,29.405536
2531.948000,29.394020
2532.430000,29.380849
2532.912000,29.369816
2533.394000,29.358487
2533.876000,29.345300
2534.358000,29.332065
2534.840000,29.317659
2535.322000,29.305649
2535.804000,29.294096
2536.286000,29.281900
2536.768000,29.270576
2537.250000,29.259514
2537.732000,29.249976
2538.214000,29.240223
2538.696000,29.231894
2539.178000,29.222817
2539.660000,29.213861
2540.142000,29.202405
2540.624000,29.189420
2541.106000,29.178462
2541.588000,29.167382
2542.070000,29.158432
2542.552000,29.146613
2543.034000,29.134635
2543.516000,29.124619
2543.998000,29.114536
2544.480000,29.104582
2544.962000,29.093502
2545.444000,29.083489
2545.926000,29.075075
2546.408000,29.067978
2546.890000,29.059103
2547.372000,29.051033
2547.854000,29.044616
2548.336000,29.036335
2548.818000,29.029378
2549.300000,29.020412
2549.782000,29.012741
2550.264000,29.006779
2550.746000,28.998844
2551.228000,28.989433
2551.710000,28.979871
2552.192000,28.970995
2552.674000,28.963575
2553.156000,28.956411
2553.638000,28.946848
2554.120000,28.938576
2554.602000,28.930126
2555.084000,28.921615
2555.566000,28.915307
2556.048000,28.909017
2556.530000,28.904580
2557.012000,28.900475
2557.494000,28.895527
2557.976000,28.889811
2558.458000,28.883735
2558.940000,28.876712
2559.422000,28.869329
2559.904000,28.863646
2560.386000,28.856894
2560.868000,28.849438
2561.350000,28.842207
2561.832000,28.834449
2562.314000,28.827874
2562.796000,28.822163
2563.278000,28.816953
2563.760000,28.812701
2564.242000,28.808293
2564.724000,28.804702
2565.206000,28.799668
2565.688000,28.793818
2566.170000,28.788495
2566.652000,28.783649
2567.134000,28.777671
2567.616000,28.770794
2568.098000,28.764413
2568.580000,28.758100
2569.062000,28.753270
2569.544000,28.749510
2570.026000,28.745476
2570.508000,28.741778
2570.990000,28.737147
2571.472000,28.733102
2571.954000,28.727656
2572.436000,28.722854
2572.918000,28.718666
2573.400000,28.714270
2573.882000,28.709352
2574.364000,28.704219
2574.846000,28.698694
2575.328000,28.693439
2575.810000,28.687752
2576.292000,28.682391
2576.774000,28.676829
2577.256000,28.671197
2577.738000,28.666575
2578.220000,28.662401
2578.702000,28.660528
2579.184000,28.659018
2579.666000,28.658770
2580.148000,28.658464
2580.630000,28.658677
2581.112000,28.658221
2581.594000,28.656975
2582.076000,28.657478
2582.558000,28.658433
2583.040000,28.658714
2583.522000,28.658440
2584.004000,28.656863
2584.486000,28.655671
2584.968000,28.654410
2585.450000,28.654046
2585.932000,28.652668
2586.414000,28.651782
2586.896000,28.650495
2587.378000,28.650890
2587.860000,28.651213
2588.342000,28.653070
2588.824000,28.656874
2589.306000,28.660026
2589.788000,28.662946
2590.270000,28.666937
2590.752000,28.668317
2591.234000,28.670116
2591.716000,28.670003
2592.198000,28.669416
2592.680000,28.669307
2593.162000,28.667717
2593.644000,28.664668
2594.126000,28.662502
2594.608000,28.660968
2595.090000,28.658556
2595.572000,28.654926
2596.054000,28.652902
2596.536000,28.652958
2597.018000,28.653472
2597.500000,28.652273
2597.982000,28.651936
2598.464000,28.651598
2598.946000,28.653013
2599.428000,28.655289
2599.910000,28.655987
2600.392000,28.657400
2600.874000,28.661474
2601.356000,28.665460
2601.838000,28.668318
2602.320000,28.671306
2602.802000,28.675761
2603.284000,28.679736
2603.766000,28.682842
2604.248000,28.684931
2604.730000,28.686064
2605.212000,28.687535
2605.694000,28.689182
2606.176000,28.690809
2606.658000,28.692859
2607.140000,28.696689
2607.622000,28.701298
2608.104000,28.705130
2608.586000,28.709888
2609.068000,28.714046
2609.550000,28.717741
2610.032000,28.720392
2610.514000,28.722661
2610.996000,28.724052
2611.478000,28.724978
