wavenumber_cm-1,reflectance_%
1906.687000,17.715588
1907.169000,17.705260
1907.651000,17.693569
1908.133000,17.681753
1908.615000,17.669500
1909.097000,17.657328
1909.579000,17.647754
1910.061000,17.637260
1910.543000,17.626115
1911.025000,17.616037
1911.507000,17.606290
1911.989000,17.598839
1912.471000,17.589999
1912.953000,17.579617
1913.435000,17.569821
1913.917000,17.560401
1914.399000,17.551084
1914.881000,17.542803
1915.363000,17.533745
1915.845000,17.524024
1916.327000,17.515533
1916.809000,17.505669
1917.291000,17.495301
1917.773000,17.485674
1918.255000,17.475483
1918.737000,17.467348
1919.219000,17.457575
1919.701000,17.450173
1920.183000,17.441457
1920.665000,17.432187
1921.147000,17.422744
1921.629000,17.411983
1922.111000,17.401013
1922.593000,17.388698
1923.075000,17.375588
1923.557000,17.360893
1924.039000,17.346643
1924.521000,17.332906
1925.003000,17.319433
1925.485000,17.308386
1925.967000,17.297238
1926.449000,17.288417
1926.931000,17.277809
1927.413000,17.269339
1927.895000,17.261017
1928.377000,17.251756
1928.859000,17.242190
1929.341000,17.232631
1929.823000,17.222611
1930.305000,17.213706
1930.787000,17.206038
1931.269000,17.197635
1931.751000,17.188714
1932.233000,17.180367
1932.715000,17.171053
1933.197000,17.162115
1933.679000,17.153265
1934.161000,17.144914
1934.643000,17.136484
1935.125000,17.126080
1935.607000,17.116973
1936.089000,17.108071
1936.571000,17.100313
1937.053000,17.092247
1937.535000,17.084421
1938.017000,17.077171
1938.499000,17.070301
1938.981000,17.063005
1939.463000,17.056792
1939.945000,17.051093
1940.427000,17.044331
1940.909000,17.037574
1941.391000,17.032110
1941.873000,17.025812
1942.355000,17.019568
1942.837000,17.011344
1943.319000,17.003820
1943.801000,16.994334
1944.283000,16.986343
1944.765000,16.978331
1945.247000,16.969909
1945.729000,16.960709
1946.211000,16.953374
1946.693000,16.947117
1947.175000,16.940973
1947.657000,16.935991
1948.139000,16.931002
1948.621000,16.926362
1949.103000,16.921296
1949.585000,16.917117
1950.067000,16.913398
1950.549000,16.908752
1951.031000,16.904632
1951.513000,16.899417
1951.995000,16.894904
1952.477000,16.889144
1952.959000,16.886957
1953.441000,16.884745
1953.923000,16.881441
1954.405000,16.878399
1954.887000,16.872503
1955.369000,16.866081
1955.851000,16.860014
1956.333000,16.854239
1956.815000,16.849283
1957.297000,16.844455
1957.779000,16.840834
1958.261000,16.838238
1958.743000,16.834860
1959.225000,16.832579
1959.707000,16.833849
1960.189000,16.832303
1960.671000,16.830523
1961.153000,16.827874
1961.635000,16.824409
1962.117000,16.821111
1962.599000,16.818817
1963.081000,16.816767
1963.563000,16.816048
1964.045000,16.814310
1964.527000,16.812530
1965.009000,16.811280
1965.491000,16.809763
1965.973000,16.808833
1966.455000,16.806477
1966.937000,16.804926
1967.419000,16.803290
1967.901000,16.802078
1968.383000,16.801999
1968.865000,16.802436
1969.347000,16.803747
1969.829000,16.803579
1970.311000,16.804989
1970.793000,16.806637
1971.275000,16.808465
1971.757000,16.811529
1972.239000,16.814243
1972.721000,16.815328
1973.203000,16.814230
1973.685000,16.818023
1974.167000,16.818978
1974.649000,16.820755
1975.131000,16.821081
1975.613000,16.823446
1976.095000,16.825970
1976.577000,16.827327
1977.059000,16.830590
1977.541000,16.835527
1978.023000,16.837595
1978.505000,16.840499
1978.987000,16.843463
1979.469000,16.844273
1979.951000,16.843754
1980.433000,16.846272
1980.915000,16.848194
1981.397000,16.849793
1981.879000,16.851108
1982.361000,16.855318
1982.843000,16.859963
1983.325000,16.864916
1983.807000,16.869220
1984.289000,16.875316
1984.771000,16.878897
1985.253000,16.885296
1985.735000,16.891069
1986.217000,16.896464
1986.699000,16.902663
1987.181000,16.909291
1987.663000,16.915485
1988.145000,16.920195
1988.627000,16.925273
1989.109000,16.931000
1989.591000,16.936875
1990.073000,16.942688
1990.555000,16.947654
1991.037000,16.954166
1991.519000,16.960495
1992.001000,16.967910
1992.483000,16.974317
1992.965000,16.979349
1993.447000,16.984336
1993.929000,16.988866
1994.411000,16.993342
1994.893000,16.997960
1995.375000,17.001067
1995.857000,17.005243
1996.339000,17.010855
1996.821000,17.018106
1997.303000,17.026664
1997.785000,17.036049
1998.267000,17.045143
1998.749000,17.053531
1999.231000,17.060714
1999.713000,17.068118
2000.195000,17.077725
2000.677000,17.087379
2001.159000,17.096472
2001.641000,17.102539
2002.123000,17.108800
2002.605000,17.117207
2003.087000,17.125783
2003.569000,17.136268
2004.051000,17.145641
2004.533000,17.154548
2005.015000,17.162864
2005.497000,17.171403
2005.979000,17.179881
2006.461000,17.188027
2006.943000,17.196920
2007.425000,17.204959
2007.907000,17.213714
2008.389000,17.221329
2008.871000,17.231450
2009.353000,17.242262
2009.835000,17.251472
2010.317000,17.260400
2010.799000,17.268671
2011.281000,17.278096
2011.763000,17.287005
2012.245000,17.295928
2012.727000,17.304945
2013.209000,17.313945
2013.691000,17.323483
2014.173000,17.333932
2014.655000,17.346026
2015.137000,17.355844
2015.619000,17.367895
2016.101000,17.380613
2016.583000,17.392310
2017.065000,17.402567
2017.547000,17.413041
2018.029000,17.422934
2018.511000,17.432846
2018.993000,17.442919
2019.475000,17.453770
2019.957000,17.464755
2020.439000,17.473890
2020.921000,17.484348
2021.403000,17.494241
2021.885000,17.504219
2022.367000,17.517428
2022.849000,17.531028
2023.331000,17.543904
2023.813000,17.554818
2024.295000,17.566951
2024.777000,17.579339
2025.259000,17.591047
2025.741000,17.602632
2026.223000,17.614143
2026.705000,17.623423
2027.187000,17.631838
2027.669000,17.641427
2028.151000,17.650600
2028.633000,17.660499
2029.115000,17.669914
2029.597000,17.679509
2030.079000,17.687813
2030.561000,17.696974
2031.043000,17.708136
2031.525000,17.719339
2032.007000,17.729125
2032.489000,17.741890
2032.971000,17.755516
2033.453000,17.767516
2033.935000,17.781325
2034.417000,17.795629
2034.899000,17.807233
2035.381000,17.820054
2035.863000,17.832550
2036.345000,17.843318
2036.827000,17.853634
2037.309000,17.865321
2037.791000,17.877003
2038.273000,17.888346
2038.755000,17.900464
2039.237000,17.913681
2039.719000,17.928486
2040.201000,17.941232
2040.683000,17.954507
2041.165000,17.967618
2041.647000,17.980530
2042.129000,17.994898
2042.611000,18.008609
2043.093000,18.019675
2043.575000,18.031072
2044.057000,18.041899
2044.539000,18.051901
2045.021000,18.061814
2045.503000,18.070871
2045.985000,18.080065
2046.467000,18.092023
2046.949000,18.103566
2047.431000,18.114210
2047.913000,18.125805
2048.395000,18.138353
2048.877000,18.150195
2049.359000,18.162397
2049.841000,18.172639
2050.323000,18.183488
2050.805000,18.195109
2051.287000,18.207003
2051.769000,18.218678
2052.251000,18.229396
2052.733000,18.241949
2053.215000,18.255602
2053.697000,18.267463
2054.179000,18.277851
2054.661000,18.289012
2055.143000,18.299275
2055.625000,18.308106
2056.107000,18.315758
2056.589000,18.322829
2057.071000,18.331461
2057.553000,18.339965
2058.035000,18.347974
2058.517000,18.353735
2058.999000,18.361298
2059.481000,18.370231
2059.963000,18.378361
2060.445000,18.386477
2060.927000,18.396564
2061.409000,18.405415
2061.891000,18.412862
2062.373000,18.421762
2062.855000,18.430302
2063.337000,18.439394
2063.819000,18.448473
2064.301000,18.457895
2064.783000,18.466863
2065.265000,18.474737
2065.747000,18.484190
2066.229000,18.492363
2066.711000,18.499070
2067.193000,18.506302
2067.675000,18.513395
2068.157000,18.517972
2068.639000,18.522436
2069.121000,18.528223
2069.603000,18.532706
2070.085000,18.537052
2070.567000,18.540893
2071.049000,18.546483
2071.531000,18.551071
2072.013000,18.555665
2072.495000,18.560123
2072.977000,18.565657
2073.459000,18.570787
2073.941000,18.577018
2074.423000,18.583908
2074.905000,18.590247
2075.387000,18.596357
2075.869000,18.603307
2076.351000,18.609264
2076.833000,18.615154
2077.315000,18.621274
2077.797000,18.627162
2078.279000,18.632091
2078.761000,18.638300
2079.243000,18.643076
2079.725000,18.648930
2080.207000,18.655150
2080.689000,18.662285
2081.171000,18.668935
2081.653000,18.674402
2082.135000,18.678948
2082.617000,18.683857
2083.099000,18.686553
2083.581000,18.689552
2084.063000,18.691935
2084.545000,18.691740
2085.027000,18.692322
2085.509000,18.695035
2085.991000,18.696270
2086.473000,18.697990
2086.955000,18.703509
2087.437000,18.709667
2087.919000,18.713829
2088.401000,18.717149
2088.883000,18.720726
2089.365000,18.725477
2089.847000,18.726474
2090.329000,18.728216
2090.811000,18.729843
2091.293000,18.728763
2091.775000,18.727960
2092.257000,18.729266
2092.739000,18.728901
2093.221000,18.727236
2093.703000,18.728298
2094.185000,18.727718
2094.667000,18.725427
2095.149000,18.725366
2095.631000,18.727177
2096.113000,18.729704
2096.595000,18.730362
2097.077000,18.733981
2097.559000,18.736530
2098.041000,18.735308
2098.523000,18.734603
2099.005000,18.736967
2099.487000,18.737387
2099.969000,18.735002
2100.451000,18.733632
2100.933000,18.732215
2101.415000,18.731920
2101.897000,18.733436
2102.379000,18.733660
2102.861000,18.734711
2103.343000,18.736648
2103.825000,18.737663
2104.307000,18.735310
2104.789000,18.731613
2105.271000,18.729623
2105.753000,18.729157
2106.235000,18.726125
2106.717000,18.720970
2107.199000,18.716290
2107.681000,18.711486
2108.163000,18.707670
2108.645000,18.703778
2109.127000,18.698892
2109.609000,18.696044
2110.091000,18.693289
2110.573000,18.690467
2111.055000,18.688946
2111.537000,18.688255
2112.019000,18.690801
2112.501000,18.691987
2112.983000,18.693705
2113.465000,18.694208
2113.947000,18.693033
2114.429000,18.692830
2114.911000,18.691577
2115.393000,18.688163
2115.875000,18.682650
2116.357000,18.676559
2116.839000,18.669385
2117.321000,18.663363
2117.803000,18.659633
2118.285000,18.653740
2118.767000,18.649376
2119.249000,18.644495
2119.731000,18.642286
2120.213000,18.636964
2120.695000,18.630320
2121.177000,18.624720
2121.659000,18.618610
2122.141000,18.611565
2122.623000,18.604433
2123.105000,18.598839
2123.587000,18.593039
2124.069000,18.588977
2124.551000,18.586996
2125.033000,18.582635
2125.515000,18.579199
2125.997000,18.579161
2126.479000,18.576968
2126.961000,18.572269
2127.443000,18.566548
2127.925000,18.560929
2128.407000,18.555754
2128.889000,18.549926
2129.371000,18.544328
2129.853000,18.538587
2130.335000,18.532557
2130.817000,18.528212
2131.299000,18.524547
2131.781000,18.519368
2132.263000,18.513465
2132.745000,18.508298
2133.227000,18.500839
2133.709000,18.494386
2134.191000,18.487989
2134.673000,18.482046
2135.155000,18.475851
2135.637000,18.470095
2136.119000,18.464237
2136.601000,18.457282
2137.083000,18.450969
2137.565000,18.445758
2138.047000,18.439900
2138.529000,18.432695
2139.011000,18.424175
2139.493000,18.416696
2139.975000,18.408922
2140.457000,18.401754
2140.939000,18.395328
2141.421000,18.388370
2141.903000,18.381229
2142.385000,18.372711
2142.867000,18.363177
2143.349000,18.352827
2143.831000,18.342354
2144.313000,18.332078
2144.795000,18.321568
2145.277000,18.312365
2145.759000,18.303762
2146.241000,18.296105
2146.723000,18.286269
2147.205000,18.277660
2147.687000,18.272395
2148.169000,18.267453
2148.651000,18.261108
2149.133000,18.252315
2149.615000,18.243536
2150.097000,18.234950
2150.579000,18.226127
2151.061000,18.217802
2151.543000,18.209701
2152.025000,18.202447
2152.507000,18.193513
2152.989000,18.183033
2153.471000,18.171589
2153.953000,18.163072
2154.435000,18.156105
2154.917000,18.147961
2155.399000,18.137898
2155.881000,18.127588
2156.363000,18.120410
2156.845000,18.113593
2157.327000,18.106630
2157.809000,18.099012
2158.291000,18.090199
2158.773000,18.081902
2159.255000,18.072018
2159.737000,18.062614
2160.219000,18.053665
2160.701000,18.044715
2161.183000,18.034264
2161.665000,18.023589
2162.147000,18.013835
2162.629000,18.005396
2163.111000,17.998999
2163.593000,17.990126
2164.075000,17.980317
2164.557000,17.970358
2165.039000,17.960247
2165.521000,17.949825
2166.003000,17.937749
2166.485000,17.926183
2166.967000,17.913756
2167.449000,17.902738
2167.931000,17.892492
